user_id,comment_text,post_id,thread_id,post_time
2236092,"Glad I could help you :)",2180,347,1359853096
1864683,-7*sqrt(14),2102,223,1359853982
2426343,4*x*y^2*sqrt((x^2*y)^(1/3)),2168,104,1359854330
2507005,"providing we have the same question, then yes.    :)   However, I will see if I can help you. The question I have is: the cuberoot of 64*x^5*y^7 I sure wish the software was more intuitive for writing our answers. Is that the question you have?
",2146,71,1359854461
1858751,"you should not have typed sqrt if you're going to raise x^2y to the 1/3 power.  try the same without sqrt.  ",2168,104,1359854644
527340,"This one works: 4*x*y^2*((x^2*y))^(1/3)",1758,53,1359854677
1864683,"Check your sign",2182,356,1359854738
1858751,"Ryan:  forgot to tell you that since you typed in sqrt and ^(1/3), it's taking the cube root of square root which is sixth-root.",2168,104,1359854896
2426343,"Ah haha, that makes sense. Yes that fixed it.",2168,104,1359854943
1864683,"That depends on the school.  I took algebra 1 in seventh grade, and yes we did learn about these things in it.  However, Algebra 2 (trigonometry) in my school was about the same as this class starts.  You get a refresher on these things and then move on to harder things.

Putting someone down for having difficulty is just plain rude.  Some people aren't as comfortable with math as others.  My best friend is that way.  She felt so proud of herself for finishing algebra and she should have.  She conquered her fear.  ",2196,142,1359854959
2426343,"Thank you.",2168,104,1359854996
2510851,"Hello Barka, very helpful. Thanks! I left out the * sign before the sqrt. It started working. However, I did FOIL and came up with the same answer -16-7*sqrt14. Then through this post, I found out I needed parenthesis for the number after sqrt. I hope this helps everyone. It took me a little to figure that out uugghhh",1909,319,1359855082
2455079,"Thank you, this one had me stumped too! ",1058,177,1359855186
1858751,"Sarah, seems like you have a spaces between 2 and * and r; try to delete these spaces.",2185,104,1359855339
2147445,"oh cube root! that makes more sense. i still wouldn't have known what it was though so thanks so much, this helps hella!",2206,366,1359855405
1288967,"You can right-click on the expression and there are various settings you can change.  For example I changed it so that when you hover the pointer over the expression it will zoom in by setting Math Settings > Zoom Trigger to Hover.  You can also change the scale percentage.",1867,273,1359856147
2219445,"I think I see my mistake, I had 13 as well. 
",2199,228,1359856887
380116,"Good thinking, thank you!",2207,356,1359857151
1110224,"Simplifica la expression de acuerdo al video. K= el número , r,s,t son Los exponentes que I tienes. Solo tiene que entrar numeros.",1976,30,1359857354
2320800,"I can't do this either. I cannot get the square root in the numerator and the denominator under the whole numerator",1669,204,1359857508
2532872,"My pleasure, Andrey!",2207,356,1359857530
1435476,"Thank you, David.    I had done something similar with my notes, but it's time: This is my swan song.   After wrestling with real and rational numbers and tangling in endless hair-pulling sessions with square roots and negative exponents, I've realized that the bottom line is numbers are not my game.   I'm going to exercise my brain with other challenging-- but not potentially suicidal--formulas for brain enhancement.   
Thanks for your help and encouragement.  Have fun with algebra . . . :)",920,51,1359857607
2174840,"Kit McCormick, can you meet me in my scribbler room?  The room name is grandma.

If so, let me know when.

thanks :)  Carol",1416,229,1359857805
2457624,"HAHAHAHA this is about to become a facebook status :)",2221,352,1359857846
1864683,"Thanks.  I was thinking that as well, though with all the math I have taken in the past, it is tricksy to know where I need to go. :)

I hope they offer it after this course expires!  They have one going on concurrently right now, but I didn't want to overload on math. :)",2217,289,1359858246
1987548,"or if something comes before it *root(x,y) where x and y can be any unknown integer, if the answer requires a power it's root(x^2,y) just remember to separate by a comma. ",2232,368,1359858332
2219445,"join us!!! come to scribblar tomorrow around 7est. We can help each other out.",2200,223,1359858582
1987548,"try (13+3*sqrt(3))/2",2230,359,1359858594
2320800,"nope that doesn't work",2230,359,1359859112
1622454,"Has it gone online yet?",1406,59,1359859278
2204508,"What is the answer if it isn't 2/3?",458,61,1359859346
1987548,"It should Grace, I've gone back and reviewed what I entered for the answer and what I've shown is exactly what I've entered, which gave me back 1.00 as the correct answer.",2230,359,1359859633
1987548,"Hi David, if you need help, show what you've entered and I'll try to point you in the right direction. I had the same problem when entering answers, and it took me a while to get it right, had to go through several of the discussion tabs, but eventually got there.
",2239,365,1359860158
334686,"I had the same problem using Chrome.  Now I just download the lectures and watch them with no problem.  You can access the downloads from the video lecture index link (select the far right icon for the video you want to watch).",2225,334,1359860189
2479883,"finally!!!!!!! After 2:30 minutes  grrrrrrrrrrrrrrrrrrrr
",2201,53,1359860391
1987548,"For K it's 9/4, the rest as you is correct.",2219,273,1359861151
2437779,"Grace,
I finished and don't remember which problem you're trying to answer here, but it looks like you've got the technical entries all correct except you should use the forward slash for divided by.

I had a little difficulty with the cube root and went back to ""How to enter math expressions"".  Cube root should be entered:

root(#,3) where # is any number or term with whatever rules apply within that term such as xy being x*y.

Hope that helps.",2249,365,1359861436
1933631,"Yeah.. That's probably the thing that worries me too. Having watched the lectures, it's easy to apply them to 1 problem then move on, but I'm worried that the new skill hasn't had enough practice to fully gel in my noodle, and that by the time I need to use it in a more complex setting I will have forgotten it completely.  
While the Khan Academy does provide extra exercises for it's topics they seem for the most part to be a bit on the simple side, and don;t always directly apply to what we are learning here.  
It would be nice if we had a source of extra problems to solve for practice (other than the one's I can't afford, which is sadly anything that isn't free).  
I do wish to thank the staff for providing this material though. I appreciate the effort especially given the fact that you get nothing out of it other than the satisfaction of knowing that I am slightly less stupid today than I was yesterday.   :)",2209,365,1359861641
2320800,"Thank you it did work. The answer didn't look right at first. Thanks again",2230,359,1359861672
1656153,"Thank you!  I was also having this problem and you solved it for me!  Thanks!",675,114,1359861736
2239489,"Try 4*x*y^2*(x^2*y)^(1/3)",1842,308,1359861784
2348448,"2 is an exponent",2255,371,1359861842
2479883,"go to quizzes & exam index and from there you can do the quizz
",2256,367,1359862106
2437779,"Thomas,

You can find additional practice at the bottom of the page on the Week #1 tab under Reading and Homework assignments.  Clicking on the very first pdf gives you an entire textbook.  Hope that helps!",2209,365,1359862273
2239489," #3 enter it as 1.9/4 2. 14 3. 10 4. 20
#4  14 +3*sqrt(14)-10*(14)-30 

 I know I was confused until I reviewed the lesson and tried entering it in different ways I hope this helps you ",1619,261,1359862462
2239489,"#3 enter it as 1.9/4 2. 14 3. 10 4. 20

#4  enter as: 14 + 3*sqrt(14) -10*(14)-30",1619,261,1359862628
