user_id,post_text,id,thread_id,post_time
2057661,"   I get confused as to how to type it all out on here as well.  I'll give it a shot, but it may be easier to email you a picture of my written work.

(4x^-3 y^5 z^-2/6y^-5 z^5 x^-8)^-2        (Did I type the original problem out correctly?)  If so, then continue...

Begin simplifying:

(4/6*y^5/y^-5*x^-3/x^-8*z^-2/z^5)^-2

Again:

(.666y^5-(-5)x^-3-8z^-2(5))^-2

Again:

(.666y^10x^-11z^-3)^-2

Again:

(.666)^-2 (y^10)^-2 (x^-11)^-2 (z^-3)^-2

Again:

1/.666^2 * y^-20 * x^-22 * z^-6

Again:

1/.43956 * 1/y^20 * 1/x^22 * 1/z^6

Okay so there is my work.  I did *Something* right because one of those answers IS right.  Like I said, I am not sure that I am representing my work properly on this screen.  =(

",1522,242,1359651984
1947449,"I was just fooling around with the equations, thinking I'd copy and paste into Word or something to make them more legible for me, and I discovered...

If you right click on the equation, a context menu pops up, and you can change the appearance:
     Right Click  /  Math Settings  /  Math Renderer (the SVG option looks the best to me)

Also in that context menu, you can have the equation enlarge on the screen:
    Right Click  /  Math Settings  /  Zoom Trigger

And then there's a whole bunch of info here:
[http://www.mathjax.org/help/user/][1]


  [1]: http://www.mathjax.org/help/user/",1523,110,1359652001
1706066,Yes.,1524,236,1359652208
2120255,":)  glad i could help",1525,238,1359652376
2410935,"THANKS Anonymous 
My stupid mistake was because I instead of (....) ^ -2 accomplished the task with (....) ^ 2
Thanks again",1526,146,1359652462
728162,"If we are using the Aleks software do we still need to do the quizes on the coursera website?",1527,245,1359652585
1476911,"Like Khan Academy so far I had 300,000 energy points. Sal is an excellent teacher.

I also like coursera.org website where universities around the world provide courses without charging any fee. Please continue the good work. Thanks",1528,40,1359653880
2173824,"Thank you Paul. Now it works!",1529,217,1359653998
2155755,"I think the answer to this is yes, you still have to do the quizzes on coursera. I think I read it somewhere (maybe in the announcements or syllabus, I'm not sure) that you have to do this to get credit for this course. As you know, ALEKS is a separate entity from coursera. You may want to review further the syllabus to confirm this. ",1530,245,1359654744
253842,"Have those of you who are complaining about the suggested use of ALEKS ignored the syllabus recommendations for free access to practice:

Course Readings & Resources

Throughout the course, we will reference the following online reading and practice resources:

•Stitz and Zeager “Precalculus” textbook  http://stitz-zeager.com/Precalculus/Stitz_Zeager_Open_Source_Precalculus_files/SPreCalc07152011.pdf 
•Brennan “Understanding Algebra” textbook http://www.jamesbrennan.org/algebra/ 
•Math is Fun online readings and exercises http://www.mathsisfun.com/algebra/index-college.html 
•Online basic algebra practice problems http://www.math.com/practice/Algebra.html 

--------------------------------------------------------------------------------
",1531,25,1359655021
2419318,"Hi everyone!! :)
How many of you are from the 12th grade??",1532,59,1359655641
253842,"There may be a limit in time.  I am not sure who drives it whether Coursera or the individual college/professor. But I have found some of my older courses had archives and some did not.  I download EVERYTHING I can just so I have it as a reference. ",1533,236,1359655667
2257838,"The problem summary:
Could the instructors please give us more examples on how to post our answers.  I am having difficulty figuring out how to post answers containing square roots

Steps to reproduce:
1.
2.
3.",1534,246,1359655809
253842,"I personally have never seen a quiz that told me how many questions would be in the quiz on Coursera, but I suppose there could be.  I have seen as few as 1 question up to 33 questions on a single quiz.  At the end of a complete quiz there is a submit button.  That should be your indication be it 1 or 100 that that is the entire quiz.",1535,122,1359656038
2155755,"I guess I have the same question in mind but in a different context. I want to write coursera, specifically the team behind this course, about my concern but my previous experience writing to them took them a long while to answer. That is why I think it is a good idea to ask my question in this forum. 

I like to take the pre-calculus course which is concurrently offered with the intermediate algebra course and by the same instructors. But I feel I couldn't handle both at the same time while I work full time and have a family to support. And considering my math ability, I don't think I'll be able to handle both final exams at the same time anyway.So can I enroll in the pre-calculus and do all the quizzes, assignments and exam at a later date or after the intermediate algebra course is over? 

I don't understand why the instructors and their team offer these two courses at the same time when I think it is logical to do one after the other as it should be. I am sure they have good reason(s) for doing this. 

So there it is, I put my question in this forum hoping that any of the instructors or their team members can see this and respond appropriately. 
 ",1536,236,1359656181
2341198,"Im really stuck. Keep failing this text and its driving me crazy. i need ot know where im going wrong or im never going to learn.

I have the first question correct so this is not a problem. then the last three. I cant get to the answer that is displayed. This is as far is I can get:

x^22 y^0 z^-6


Can anyone help!? Have i gone wrong somewhere!!!",1537,203,1359656262
978772,"For the firts question work only with the coeficientes. Do it with fractions no decimals:

$$(4/6)^{-2}$$

 

 -  Apply the property $$(a/b)^n = (a)^n / (b)^n$$:

and ex. will be $$(2/3)^{-3} = (2)^{-3} / (3)^{-3}$$
 
 - Apply the propierty $$a^{-n} = 1/a^n$$

ex. will be $$(1/2^3) / (1/3^3)$$

 - operate the powers:

$$(1/8) / (1/27)$$

- Multiply the outer terms to obtain numerator and inner terms to obtain the denominator:

$$27/8$$ that's the result for the example:

now try with the firts question..",1538,242,1359656378
1724912,"I'm also very confused.  The instructions are somewhat lacking.  thanks for clarifying we need to simplify.  I'll try again...",1539,214,1359656383
2341198,"Im really stuck. Keep failing this text and its driving me crazy. i need ot know where im going wrong or im never going to learn.

I have the first question correct so this is not a problem. then the last three. I cant get to the answer that is displayed. This is as far is I can get:

x^22 y^0 z^-6

Can anyone help!? Have i gone wrong somewhere!!!",1540,177,1359656405
2052479,"I am not able to view the videos at all.  I changed all the setings without success.",1541,124,1359656456
2441117,"I'm Marcelle. I'm from Brazil but am currently living in the U.S.A :) ",1542,4,1359656498
2237617,"Im also having the same problem with it not opening.   Any fix?

Nick",1543,54,1359656607
2034954,"Hi, I'm Heather. Originally from Michigan, relocated to Pennsylvania, and headed to Sweden for 3 years. I'm taking this class to help refresh me for graduate school.",1544,4,1359656987
2084438,"Yeh so do i i cant figure out how to answer quiz # 4  .",1545,246,1359657089
978772,"Question 2 work with $$(z^{-2}/z^5)^{-2}$$

 - Apply ther propierty $$a^m / a^n = a^{m-n}$$

ex.  $$(z^{-4}/z^5)^{-2} =( z^{-4-(5)})^{-2}$$

 - operate the exponents

$$(z^{-9})^{-2}$$

 - apply the propierty $$(a^n)^m$$ = $$a^{n*m}$$

$$z^{-9*-2}$$ = $$z^{18}$$

The other questions are the same. Hope this help you.. Regards..",1546,242,1359657475
1432091,"The problem summary:
""x"" and ""z"" variables are almost similar looking in ""Quiz: Properties of Integer Exponents"" (even on my 32'' monitor). It would made some difficulties.
Steps to reproduce:
1. Increase the font of the letter in expressions. Thanks",1547,247,1359657562
2249986,"Does the fact that the circumference gets smaller with each lick have a bearing on the answer/graph?",1548,31,1359657691
